2,20,592.61,262.6,22.92999999999995,17.279999999999973,1,1,1.0
2,21,85.74,71.77,27.010000000000005,21.960000000000008,1,1,1.0
2,22,87.87,50.52,25.439999999999998,17.9,1,1,1.0
2,23,142.87,26.77,25.129999999999995,18.88,1,1,1.0
2,24,143.44,48.91,26.77000000000001,20.189999999999998,1,1,1.0
2,25,204.62,24.1,25.75999999999999,16.65,1,1,1.0
2,26,215.14,41.37,29.560000000000002,18.85,1,1,1.0
2,27,280.19,49.67,21.05000000000001,17.89999999999999,1,1,1.0
2,28,416.05,43.78,23.870000000000005,18.25,1,1,1.0
2,29,274.87,15.8,25.44999999999999,20.74,1,1,1.0
2,30,358.69,28.42,21.680000000000007,17.589999999999996,1,1,1.0
2,31,348.59,4.18,30.470000000000027,20.14,1,1,1.0
2,32,262.13,0.69,19.160000000000025,14.07,1,1,1.0
2,33,245.88,0.04,19.79000000000002,13.520000000000001,1,1,1.0
2,34,327.65,0.0,18.650000000000034,7.08,1,1,1.0
2,35,488.18,38.52,22.99000000000001,21.11,1,1,1.0
2,36,575.82,33.32,24.129999999999995,20.729999999999997,1,1,1.0
2,37,531.4,118.4,22.24000000000001,18.849999999999994,1,1,1.0
2,38,624.89,98.85,15.110000000000014,17.710000000000008,1,1,1.0
2,39,616.04,119.03,23.83000000000004,21.49000000000001,1,1,1.0
2,40,415.7,483.05,22.160000000000025,14.930000000000007,1,1,1.0
2,41,517.75,455.73,24.879999999999995,20.359999999999957,1,1,1.0
2,42,632.29,439.51,7.470000000000027,17.639999999999986,1,1,1.0
2,43,308.69,504.75,24.430000000000007,7.25,1,1,1.0
2,44,173.95,360.28,22.51000000000002,19.370000000000005,1,1,1.0
3,1,24.94,78.17,28.139999999999997,24.22,1,1,1.0
3,2,32.25,158.32,25.009999999999998,21.110000000000014,1,1,1.0
3,3,61.44,190.79,23.439999999999998,20.610000000000014,1,1,1.0
3,4,81.39,233.63,23.299999999999997,18.849999999999994,1,1,1.0
3,5,13.59,433.28,25.330000000000002,18.110000000000014,1,1,1.0
3,6,63.7,490.01,25.909999999999997,19.889999999999986,1,1,1.0
3,7,132.37,298.59,23.5,14.980000000000018,1,1,1.0
3,8,183.41,236.07,21.460000000000008,16.76000000000002,1,1,1.0
3,9,277.82,336.86,19.110000000000014,17.529999999999973,1,1,1.0
3,10,310.87,247.14,18.589999999999975,14.920000000000016,1,1,1.0
3,11,380.09,313.73,20.939999999999998,17.00999999999999,1,1,1.0
3,12,240.96,173.88,20.159999999999997,18.590000000000003,1,1,1.0
3,13,191.95,105.0,23.30000000000001,17.28,1,1,1.0
3,14,341.73,152.06,21.72999999999996,17.829999999999984,1,1,1.0
3,15,454.23,121.37,23.289999999999964,19.900000000000006,1,1,1.0
3,16,433.58,229.31,18.33000000000004,14.169999999999987,1,1,1.0
3,17,485.98,287.56,20.41999999999996,19.170000000000016,1,1,1.0
3,18,543.52,178.63,21.039999999999964,17.590000000000003,1,1,1.0
3,19,563.98,192.11,24.18999999999994,17.909999999999997,1,1,1.0
3,20,592.21,263.61,22.92999999999995,17.279999999999973,1,1,1.0
3,21,87.44,71.41,27.010000000000005,21.950000000000003,1,1,1.0
3,22,88.55,50.26,25.450000000000003,17.910000000000004,1,1,1.0
3,23,142.95,26.98,25.140000000000015,18.88,1,1,1.0
3,24,144.72,48.63,26.909999999999997,20.270000000000003,1,1,1.0
3,25,205.2,24.14,25.75,16.65,1,1,1.0
3,26,217.08,41.08,29.649999999999977,18.85,1,1,1.0
3,27,280.01,50.14,21.05000000000001,17.909999999999997,1,1,1.0
3,28,416.01,44.36,23.870000000000005,18.25,1,1,1.0
3,29,276.29,16.02,25.439999999999998,20.73,1,1,1.0
3,30,358.47,28.99,21.67999999999995,17.600000000000005,1,1,1.0
3,31,350.83,4.44,30.470000000000027,20.13,1,1,1.0
3,32,262.42,0.87,19.159999999999968,14.32,1,1,1.0
3,33,245.94,0.09,19.79000000000002,13.65,1,1,1.0
3,34,328.12,0.0,19.089999999999975,7.36,1,1,1.0
3,35,488.79,39.32,23.0,21.11,1,1,1.0
3,36,577.38,34.19,24.120000000000005,20.730000000000004,1,1,1.0
3,37,531.51,119.16,22.24000000000001,18.849999999999994,1,1,1.0
3,38,624.99,98.52,15.009999999999991,17.72,1,1,1.0
3,39,616.73,120.05,23.139999999999986,21.480000000000004,1,1,1.0
3,40,414.55,483.35,22.170000000000016,14.92999999999995,1,1,1.0
3,41,516.87,456.3,24.879999999999995,20.360000000000014,1,1,1.0
3,42,631.05,440.14,8.470000000000027,17.639999999999986,1,1,1.0
3,43,307.75,505.03,24.430000000000007,6.970000000000027,1,1,1.0
3,44,172.86,360.32,22.50999999999999,19.370000000000005,1,1,1.0
4,1,26.02,77.77,28.139999999999997,24.22,1,1,1.0
4,2,32.18,157.75,25.009999999999998,21.099999999999994,1,1,1.0
4,3,61.46,190.35,23.529999999999994,20.700000000000017,1,1,1.0
4,4,81.07,233.41,23.30000000000001,18.849999999999994,1,1,1.0
4,5,12.72,432.77,25.410000000000004,18.110000000000014,1,1,1.0
4,6,62.61,489.71,25.92,19.890000000000043,1,1,1.0
4,7,131.72,298.34,23.580000000000013,15.200000000000045,1,1,1.0
4,8,183.41,235.64,21.460000000000008,16.75,1,1,1.0
4,9,276.99,337.07,19.110000000000014,17.54000000000002,1,1,1.0
4,10,310.72,246.74,18.589999999999975,14.930000000000007,1,1,1.0
4,11,379.47,314.16,20.939999999999998,17.019999999999982,1,1,1.0
4,12,240.42,174.03,20.159999999999997,18.580000000000013,1,1,1.0
4,13,191.77,105.0,23.299999999999983,17.28,1,1,1.0
4,14,341.44,152.43,21.730000000000018,17.819999999999993,1,1,1.0
4,15,453.9,122.1,23.30000000000001,19.890000000000015,1,1,1.0
4,16,433.8,228.77,18.329999999999984,14.159999999999997,1,1,1.0
4,17,485.4,288.14,20.420000000000016,19.160000000000025,1,1,1.0
4,18,543.59,178.31,21.049999999999955,17.590000000000003,1,1,1.0
4,19,563.77,192.87,24.190000000000055,17.909999999999997,1,1,1.0
4,20,591.81,264.63,22.930000000000064,17.28000000000003,1,1,1.0
4,21,89.14,71.04,27.010000000000005,21.959999999999994,1,1,1.0
4,22,89.24,50.01,25.450000000000003,17.9,1,1,1.0
4,23,143.04,27.2,25.129999999999995,18.88,1,1,1.0
4,24,146.01,48.34,27.03,20.36999999999999,1,1,1.0
4,25,205.77,24.18,25.75999999999999,16.64,1,1,1.0
4,26,219.02,40.79,29.73999999999998,18.85,1,1,1.0
4,27,279.83,50.61,21.05000000000001,17.909999999999997,1,1,1.0
4,28,415.97,44.94,23.879999999999995,18.25,1,1,1.0
4,29,277.7,16.24,25.439999999999998,20.73,1,1,1.0
4,30,358.26,29.57,21.670000000000016,17.6,1,1,1.0
4,31,353.07,4.69,30.480000000000018,20.139999999999997,1,1,1.0
4,32,262.71,1.05,19.160000000000025,14.58,1,1,1.0
4,33,246.0,0.13,19.79000000000002,13.79,1,1,1.0
4,34,328.59,0.0,19.52000000000004,7.65,1,1,1.0
4,35,489.41,40.11,22.989999999999952,21.11,1,1,1.0
4,36,578.93,35.05,24.129999999999995,20.740000000000002,1,1,1.0
4,37,531.61,119.92,22.25,18.85000000000001,1,1,1.0
4,38,625.1,98.19,14.899999999999977,17.72,1,1,1.0
4,39,617.42,121.06,22.460000000000036,21.49000000000001,1,1,1.0
4,40,413.4,483.66,22.170000000000016,14.919999999999959,1,1,1.0
4,41,516.0,456.88,24.879999999999995,20.350000000000023,1,1,1.0
4,42,629.81,440.77,9.470000000000027,17.640000000000043,1,1,1.0
4,43,306.81,505.31,24.420000000000016,6.689999999999998,1,1,1.0
4,44,171.77,360.35,22.519999999999982,19.370000000000005,1,1,1.0
5,1,27.11,77.37,28.14,24.22,1,1,1.0
5,2,32.1,157.17,25.019999999999996,21.100000000000023,1,1,1.0
5,3,61.48,189.92,23.619999999999997,20.79000000000002,1,1,1.0
5,4,80.74,233.2,23.30000000000001,18.840000000000003,1,1,1.0
5,5,11.85,432.26,25.490000000000002,18.110000000000014,1,1,1.0
5,6,61.53,489.4,25.909999999999997,19.900000000000034,1,1,1.0
5,7,131.06,298.09,23.680000000000007,15.410000000000025,1,1,1.0
5,8,183.41,235.21,21.460000000000008,16.75,1,1,1.0
5,9,276.15,337.29,19.110000000000014,17.539999999999964,1,1,1.0
5,10,310.58,246.35,18.590000000000032,14.919999999999987,1,1,1.0
5,11,378.86,314.6,20.939999999999998,17.00999999999999,1,1,1.0
5,12,239.88,174.17,20.149999999999977,18.590000000000003,1,1,1.0
5,13,191.59,105.0,23.289999999999992,17.28,1,1,1.0
5,14,341.15,152.79,21.730000000000018,17.830000000000013,1,1,1.0
5,15,453.57,122.82,23.30000000000001,19.900000000000006,1,1,1.0
5,16,434.02,228.23,18.319999999999993,14.159999999999997,1,1,1.0
5,17,484.82,288.72,20.420000000000016,19.159999999999968,1,1,1.0
5,18,543.66,177.98,21.050000000000068,17.590000000000003,1,1,1.0
5,19,563.55,193.63,24.190000000000055,17.909999999999997,1,1,1.0
5,20,591.41,265.64,22.930000000000064,17.28000000000003,1,1,1.0
5,21,90.84,70.68,27.019999999999996,21.959999999999994,1,1,1.0
5,22,89.93,49.76,25.439999999999998,17.9,1,1,1.0
5,23,143.13,27.42,25.129999999999995,18.879999999999995,1,1,1.0
5,24,147.29,48.06,27.170000000000016,20.450000000000003,1,1,1.0
5,25,206.35,24.21,25.76000000000002,16.65,1,1,1.0
5,26,220.96,40.5,29.819999999999993,18.85,1,1,1.0
5,27,279.65,51.08,21.05000000000001,17.909999999999997,1,1,1.0
5,28,415.94,45.51,23.870000000000005,18.260000000000005,1,1,1.0
5,29,279.11,16.45,25.439999999999998,20.74,1,1,1.0
5,30,358.04,30.15,21.680000000000007,17.590000000000003,1,1,1.0
5,31,355.32,4.94,30.470000000000027,20.139999999999997,1,1,1.0
5,32,263.0,1.23,19.160000000000025,14.829999999999998,1,1,1.0
5,33,246.06,0.17,19.79000000000002,13.92,1,1,1.0
5,34,329.06,0.0,19.95999999999998,7.94,1,1,1.0
5,35,490.02,40.91,23.0,21.110000000000007,1,1,1.0
5,36,580.49,35.92,24.120000000000005,20.739999999999995,1,1,1.0
5,37,531.72,120.68,22.24000000000001,18.849999999999994,1,1,1.0
5,38,625.21,97.87,14.789999999999964,17.72,1,1,1.0
5,39,618.1,122.07,21.789999999999964,21.49000000000001,1,1,1.0
5,40,412.26,483.96,22.160000000000025,14.930000000000007,1,1,1.0
5,41,515.13,457.45,24.879999999999995,20.360000000000014,1,1,1.0
5,42,628.58,441.41,10.449999999999932,17.639999999999986,1,1,1.0
5,43,305.86,505.6,24.430000000000007,6.399999999999977,1,1,1.0
5,44,170.69,360.39,22.50999999999999,19.370000000000005,1,1,1.0
6,1,28.19,76.98,28.139999999999997,24.209999999999994,1,1,1.0
6,2,32.03,156.59,25.019999999999996,21.099999999999994,1,1,1.0
6,3,61.5,189.48,23.709999999999994,20.880000000000024,1,1,1.0
6,4,80.42,232.98,23.299999999999997,18.850000000000023,1,1,1.0
6,5,10.97,431.75,25.590000000000003,18.100000000000023,1,1,1.0
6,6,60.44,489.1,25.92,19.899999999999977,1,1,1.0
6,7,130.41,297.83,23.75999999999999,15.629999999999995,1,1,1.0
6,8,183.41,234.77,21.460000000000008,16.75999999999999,1,1,1.0
6,9,275.32,337.51,19.110000000000014,17.54000000000002,1,1,1.0
6,10,310.43,245.95,18.589999999999975,14.920000000000016,1,1,1.0
6,11,378.24,315.03,20.939999999999998,17.02000000000004,1,1,1.0
6,12,239.33,174.32,20.159999999999997,18.580000000000013,1,1,1.0
6,13,191.4,105.0,23.299999999999983,17.28,1,1,1.0
6,14,340.86,153.15,21.72999999999996,17.829999999999984,1,1,1.0
6,15,453.25,123.55,23.30000000000001,19.89,1,1,1.0
6,16,434.24,227.68,18.319999999999993,14.169999999999987,1,1,1.0
6,17,484.24,289.3,20.420000000000016,19.159999999999968,1,1,1.0
6,18,543.73,177.65,21.049999999999955,17.599999999999994,1,1,1.0
6,19,563.33,194.39,24.18999999999994,17.910000000000025,1,1,1.0
6,20,591.01,266.65,22.940000000000055,17.28000000000003,1,1,1.0
6,21,92.54,70.32,27.019999999999996,21.960000000000008,1,1,1.0
6,22,90.62,49.5,25.439999999999998,17.909999999999997,1,1,1.0
6,23,143.21,27.63,25.139999999999986,18.88,1,1,1.0
6,24,148.58,47.77,27.289999999999992,20.54,1,1,1.0
6,25,206.93,24.25,25.75999999999999,16.65,1,1,1.0
6,26,222.9,40.21,29.909999999999997,18.85,1,1,1.0
6,27,279.47,51.55,21.049999999999955,17.909999999999997,1,1,1.0
6,28,415.9,46.09,23.879999999999995,18.25,1,1,1.0
6,29,280.52,16.67,25.439999999999998,20.729999999999997,1,1,1.0
6,30,357.82,30.73,21.680000000000007,17.59,1,1,1.0
6,31,357.56,5.2,30.46999999999997,20.13,1,1,1.0
6,32,263.29,1.41,19.159999999999968,15.079999999999998,1,1,1.0
6,33,246.12,0.21,19.79000000000002,14.059999999999999,1,1,1.0
6,34,329.53,0.0,20.390000000000043,8.23,1,1,1.0
6,35,490.64,41.71,22.99000000000001,21.11,1,1,1.0
6,36,582.04,36.79,24.129999999999995,20.730000000000004,1,1,1.0
6,37,531.83,121.44,22.24000000000001,18.849999999999994,1,1,1.0
6,38,625.32,97.54,14.67999999999995,17.72,1,1,1.0
6,39,618.79,123.09,21.110000000000014,21.47999999999999,1,1,1.0
6,40,411.11,484.26,22.16999999999996,14.930000000000007,1,1,1.0
6,41,514.25,458.02,24.879999999999995,20.360000000000014,1,1,1.0
6,42,627.34,442.04,11.449999999999932,17.639999999999986,1,1,1.0
6,43,304.92,505.88,24.430000000000007,6.1200000000000045,1,1,1.0
6,44,169.6,360.42,22.52000000000001,19.379999999999995,1,1,1.0
7,1,29.28,76.58,28.14,24.210000000000008,1,1,1.0
7,2,31.96,156.01,25.009999999999998,21.100000000000023,1,1,1.0
7,3,61.51,189.05,23.809999999999995,20.95999999999998,1,1,1.0
7,4,80.09,232.76,23.299999999999997,18.850000000000023,1,1,1.0
7,5,10.1,431.23,25.67,18.109999999999957,1,1,1.0
7,6,59.35,488.8,25.919999999999995,19.899999999999977,1,1,1.0
7,7,129.76,297.58,23.840000000000003,15.850000000000023,1,1,1.0
7,8,183.41,234.34,21.460000000000008,16.75,1,1,1.0
7,9,274.49,337.72,19.110000000000014,17.539999999999964,1,1,1.0
7,10,310.29,245.55,18.589999999999975,14.920000000000016,1,1,1.0
7,11,377.63,315.47,20.939999999999998,17.00999999999999,1,1,1.0
7,12,238.79,174.46,20.159999999999997,18.590000000000003,1,1,1.0
7,13,191.22,105.0,23.30000000000001,17.28,1,1,1.0
7,14,340.57,153.51,21.730000000000018,17.830000000000013,1,1,1.0
7,15,452.92,124.27,23.30000000000001,19.89,1,1,1.0
7,16,434.45,227.14,18.329999999999984,14.160000000000025,1,1,1.0
7,17,483.67,289.88,20.409999999999968,19.160000000000025,1,1,1.0
7,18,543.81,177.33,21.040000000000077,17.589999999999975,1,1,1.0
7,19,563.12,195.15,24.17999999999995,17.909999999999997,1,1,1.0
7,20,590.62,267.67,22.92999999999995,17.279999999999973,1,1,1.0
7,21,94.24,69.96,27.02000000000001,21.960000000000008,1,1,1.0
7,22,91.3,49.25,25.450000000000003,17.900000000000006,1,1,1.0
7,23,143.3,27.85,25.129999999999995,18.879999999999995,1,1,1.0
7,24,149.86,47.49,27.42999999999998,20.619999999999997,1,1,1.0
7,25,207.51,24.28,25.76000000000002,16.65,1,1,1.0
7,26,224.84,39.92,30.0,18.85,1,1,1.0
7,27,279.29,52.02,21.039999999999964,17.910000000000004,1,1,1.0
7,28,415.86,46.67,23.879999999999995,18.25,1,1,1.0
7,29,281.93,16.89,25.44999999999999,20.729999999999997,1,1,1.0
7,30,357.61,31.31,21.66999999999996,17.59,1,1,1.0
7,31,359.8,5.45,30.47999999999996,20.14,1,1,1.0
7,32,263.58,1.59,19.160000000000025,15.330000000000002,1,1,1.0
7,33,246.18,0.26,19.79000000000002,14.19,1,1,1.0
7,34,330.0,0.0,20.819999999999993,8.51,1,1,1.0
7,35,491.25,42.5,23.0,21.11,1,1,1.0
7,36,583.6,37.66,24.129999999999995,20.730000000000004,1,1,1.0
7,37,531.94,122.2,22.239999999999895,18.85000000000001,1,1,1.0
7,38,625.43,97.22,14.57000000000005,17.710000000000008,1,1,1.0
7,39,619.48,124.1,20.42999999999995,21.49000000000001,1,1,1.0
7,40,409.97,484.56,22.159999999999968,14.930000000000007,1,1,1.0
7,41,513.38,458.6,24.879999999999995,20.349999999999966,1,1,1.0
7,42,626.11,442.67,12.43999999999994,17.639999999999986,1,1,1.0
7,43,303.98,506.16,24.430000000000007,5.839999999999975,1,1,1.0
7,44,168.52,360.46,22.50999999999999,19.370000000000005,1,1,1.0
8,1,30.36,76.18,28.14,24.209999999999994,1,1,1.0
8,2,31.89,155.43,25.009999999999998,21.099999999999994,1,1,1.0
8,3,61.53,188.62,23.89,21.039999999999992,1,1,1.0
8,4,79.77,232.54,23.290000000000006,18.849999999999994,1,1,1.0
8,5,9.22,430.72,25.759999999999998,18.109999999999957,1,1,1.0
8,6,58.27,488.5,25.910000000000004,19.899999999999977,1,1,1.0
8,7,129.11,297.33,23.92999999999998,16.060000000000002,1,1,1.0
8,8,183.41,233.9,21.460000000000008,16.75999999999999,1,1,1.0
8,9,273.66,337.94,19.109999999999957,17.54000000000002,1,1,1.0
8,10,310.15,245.15,18.58000000000004,14.919999999999987,1,1,1.0
8,11,377.01,315.9,20.939999999999998,17.02000000000004,1,1,1.0
8,12,238.25,174.61,20.160000000000025,18.579999999999984,1,1,1.0
8,13,191.04,105.0,23.30000000000001,17.28,1,1,1.0
8,14,340.28,153.87,21.730000000000018,17.829999999999984,1,1,1.0
8,15,452.6,124.99,23.299999999999955,19.89999999999999,1,1,1.0
8,16,434.67,226.6,18.319999999999993,14.159999999999997,1,1,1.0
8,17,483.09,290.46,20.420000000000016,19.160000000000025,1,1,1.0
8,18,543.88,177.0,21.049999999999955,17.599999999999994,1,1,1.0
8,19,562.9,195.91,24.190000000000055,17.909999999999997,1,1,1.0
8,20,590.22,268.68,22.92999999999995,17.279999999999973,1,1,1.0
8,21,95.94,69.6,27.019999999999996,21.960000000000008,1,1,1.0
8,22,91.99,49.0,25.450000000000003,17.900000000000006,1,1,1.0
8,23,143.39,28.07,25.130000000000024,18.880000000000003,1,1,1.0
8,24,151.15,47.2,27.549999999999983,20.709999999999994,1,1,1.0
8,25,208.09,24.32,25.75999999999999,16.65,1,1,1.0
8,26,226.77,39.63,30.090000000000003,18.849999999999994,1,1,1.0
8,27,279.11,52.49,21.039999999999964,17.910000000000004,1,1,1.0
8,28,415.83,47.25,23.870000000000005,18.25,1,1,1.0
8,29,283.34,17.11,25.450000000000045,20.730000000000004,1,1,1.0
8,30,357.39,31.89,21.670000000000016,17.589999999999996,1,1,1.0
8,31,362.05,5.7,30.46999999999997,20.14,1,1,1.0
8,32,263.87,1.77,19.159999999999968,15.59,1,1,1.0
8,33,246.24,0.3,19.789999999999964,14.319999999999999,1,1,1.0
8,34,330.47,0.0,21.25999999999999,8.8,1,1,1.0
8,35,491.87,43.3,22.99000000000001,21.11,1,1,1.0
8,36,585.16,38.53,24.120000000000005,20.729999999999997,1,1,1.0
8,37,532.05,122.96,22.24000000000001,18.85000000000001,1,1,1.0
8,38,625.54,96.89,14.460000000000036,17.72,1,1,1.0
8,39,620.17,125.11,19.75,21.489999999999995,1,1,1.0
8,40,408.82,484.86,22.170000000000016,14.930000000000007,1,1,1.0
8,41,512.5,459.17,24.879999999999995,20.349999999999966,1,1,1.0
8,42,624.87,443.31,13.43999999999994,17.639999999999986,1,1,1.0
8,43,303.04,506.44,24.41999999999996,5.560000000000002,1,1,1.0
8,44,167.43,360.5,22.519999999999982,19.370000000000005,1,1,1.0
9,1,31.45,75.78,28.140000000000004,24.22,1,1,1.0
9,2,31.81,154.85,25.02,21.110000000000014,1,1,1.0
9,3,61.55,188.18,23.980000000000004,21.129999999999995,1,1,1.0
9,4,79.44,232.33,23.299999999999997,18.839999999999975,1,1,1.0
9,5,8.35,430.21,25.839999999999996,18.100000000000023,1,1,1.0
9,6,57.18,488.2,25.919999999999995,19.889999999999986,1,1,1.0
9,7,128.46,297.07,24.00999999999999,16.29000000000002,1,1,1.0
9,8,183.41,233.47,21.460000000000008,16.75,1,1,1.0
9,9,272.82,338.16,19.110000000000014,17.539999999999964,1,1,1.0
9,10,310.0,244.75,18.589999999999975,14.930000000000007,1,1,1.0
9,11,376.4,316.33,20.939999999999998,17.02000000000004,1,1,1.0
9,12,237.71,174.75,20.150000000000006,18.590000000000003,1,1,1.0
9,13,190.86,105.0,23.299999999999983,17.28,1,1,1.0
9,14,339.99,154.24,21.730000000000018,17.819999999999993,1,1,1.0
9,15,452.27,125.72,23.30000000000001,19.890000000000015,1,1,1.0
9,16,434.89,226.06,18.319999999999993,14.159999999999997,1,1,1.0
9,17,482.51,291.04,20.420000000000016,19.159999999999968,1,1,1.0
9,18,543.95,176.68,21.049999999999955,17.590000000000003,1,1,1.0
9,19,562.68,196.67,24.190000000000055,17.910000000000025,1,1,1.0
9,20,589.82,269.69,22.92999999999995,17.28000000000003,1,1,1.0
9,21,97.64,69.24,27.019999999999996,21.950000000000003,1,1,1.0
9,22,92.68,48.74,25.439999999999998,17.910000000000004,1,1,1.0
9,23,143.48,28.29,25.130000000000024,18.880000000000003,1,1,1.0
9,24,152.43,46.92,27.680000000000007,20.789999999999992,1,1,1.0
9,25,208.67,24.36,25.76000000000002,16.65,1,1,1.0
9,26,228.71,39.34,30.17999999999998,18.849999999999994,1,1,1.0
9,27,278.93,52.96,21.04000000000002,17.910000000000004,1,1,1.0
9,28,415.79,47.83,23.879999999999995,18.25,1,1,1.0
9,29,284.75,17.32,25.44999999999999,20.740000000000002,1,1,1.0
9,30,357.17,32.47,21.680000000000007,17.590000000000003,1,1,1.0
9,31,364.29,5.96,30.46999999999997,20.13,1,1,1.0
9,32,264.16,1.95,19.159999999999968,15.84,1,1,1.0
9,33,246.3,0.34,19.789999999999964,14.46,1,1,1.0
9,34,330.94,0.0,21.689999999999998,9.09,1,1,1.0
9,35,492.48,44.09,23.0,21.11999999999999,1,1,1.0
9,36,586.71,39.4,24.129999999999995,20.730000000000004,1,1,1.0
9,37,532.16,123.72,22.24000000000001,18.849999999999994,1,1,1.0
9,38,625.65,96.57,14.350000000000023,17.710000000000008,1,1,1.0
9,39,620.85,126.13,19.079999999999927,21.480000000000018,1,1,1.0
9,40,407.67,485.16,22.16999999999996,14.92999999999995,1,1,1.0
9,41,511.63,459.74,24.879999999999995,20.360000000000014,1,1,1.0
9,42,623.63,443.94,14.440000000000055,17.639999999999986,1,1,1.0
9,43,302.09,506.73,24.430000000000007,5.269999999999982,1,1,1.0
9,45,420.78,0.0,19.04000000000002,4.15,1,1,1.0
9,44,166.35,360.53,22.51000000000002,19.370000000000005,1,1,1.0
10,1,32.53,75.38,28.15,24.22,1,1,1.0
10,2,31.74,154.27,25.02,21.109999999999985,1,1,1.0
10,3,61.57,187.75,24.07,21.210000000000008,1,1,1.0
10,4,79.11,232.11,23.299999999999997,18.849999999999994,1,1,1.0
10,5,7.47,429.7,25.93,18.100000000000023,1,1,1.0
10,6,56.1,487.9,25.910000000000004,19.890000000000043,1,1,1.0
